export_generated_at,app_version,phase,page,section,sub_section,record_type,entity_name,experiment_name,experiment_id,strategy,stock,sector,market_regime,model_version,status,recommendation,confidence,evidence_level,sample_size,trades,test_windows,net_return_pct,net_pnl,gross_pnl,profit_factor,expectancy_per_trade,win_rate_pct,sharpe,sortino,max_drawdown_pct,calibration_brier,calibration_ece,calibration_log_loss,precision,recall,false_positives,false_negatives,feature_name,feature_importance,pattern_name,pattern_type,pattern_result,pattern_expectancy,pattern_profit_factor,diagnosis,reason,supporting_evidence,opposing_evidence,suggested_improvement,strategy_health_score,risk_flag,overfitting_flag,data_quality_flag,source_page_url,source_record_id,implementation_status,files_modified,api_endpoint,notes
2026-07-14T15:06:53Z,v0.5,Phase 5,Feature Importance,Feature importance,,feature,Sector,,,,,,,,STABLE,,0.944,STRONG,3355,,,,,,,,,,,,,,,,,,,sector,0.0637,,,,,,,,,,,,,,,/feature-importance,sector,,,,"{""rank"":8,""direction"":""HARMFUL"",""best_value"":""Sector: METALS"",""best_value_lift"":2.6,""worst_value"":""Sector: FINANCE"",""worst_value_lift"":-3.2}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Feature Importance,Feature importance,,feature,Supertrend position,,,,,,,,STABLE,,0.944,STRONG,3355,,,,,,,,,,,,,,,,,,,supertrend,0.0452,,,,,,,,,,,,,,,/feature-importance,supertrend,,,,"{""rank"":9,""direction"":""HELPFUL"",""best_value"":""Below Supertrend"",""best_value_lift"":4.8,""worst_value"":""Above Supertrend"",""worst_value_lift"":-4.8}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Feature Importance,Feature importance,,feature,EMA alignment,,,,,,,,STABLE,,0.944,STRONG,3355,,,,,,,,,,,,,,,,,,,ema_align,0.0419,,,,,,,,,,,,,,,/feature-importance,ema_align,,,,"{""rank"":10,""direction"":""HARMFUL"",""best_value"":""Bearish EMA stack"",""best_value_lift"":4.2,""worst_value"":""Bullish EMA stack"",""worst_value_lift"":-4.4}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Feature Importance,Feature importance,,feature,ATR volatility,,,,,,,,STABLE,,0.944,STRONG,3355,,,,,,,,,,,,,,,,,,,atr,0.0409,,,,,,,,,,,,,,,/feature-importance,atr,,,,"{""rank"":11,""direction"":""HARMFUL"",""best_value"":""High volatility"",""best_value_lift"":4.2,""worst_value"":""Normal volatility"",""worst_value_lift"":-4.3}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Feature Importance,Feature importance,,feature,ADX trend strength,,,,,,,,STABLE,,0.944,STRONG,3355,,,,,,,,,,,,,,,,,,,adx,0.0384,,,,,,,,,,,,,,,/feature-importance,adx,,,,"{""rank"":12,""direction"":""HARMFUL"",""best_value"":""Moderate ADX (20-25)"",""best_value_lift"":2.6,""worst_value"":""Weak ADX (<20)"",""worst_value_lift"":-4.1}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Feature Importance,Feature importance,,feature,Volume confirmation,,,,,,,,STABLE,,0.944,STRONG,3355,,,,,,,,,,,,,,,,,,,volume,0.0323,,,,,,,,,,,,,,,/feature-importance,volume,,,,"{""rank"":13,""direction"":""HARMFUL"",""best_value"":""Volume confirmation (>1.5x)"",""best_value_lift"":2.2,""worst_value"":""Weak volume (<0.8x avg)"",""worst_value_lift"":-3.4}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Paper trade replay,,paper_trade,SBIN 58152a3e,,,,SBIN,,BULLISH,,TARGET_HIT,STRONG_BUY,82.0,,,,,7.35,300.0,,,,,,,,,,,,,,,,,,,,,,Near target — partial exit,AI Decision: BUY — strong breakout with low volatility,,,,,,,,/trade-replay,58152a3e,,,,"{""rr_ratio"":3.2,""entry_price"":1020.0,""exit_price"":1095.0,""indicators_at_entry"":""not stored for paper trades \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Paper trade replay,,paper_trade,ICICIBANK c5ed96de,,,,ICICIBANK,,LOW_VOLATILITY,,STOP_HIT,WATCH,65.0,,,,,-1.43,-60.0,,,,,,,,,,,,,,,,,,,,,,Stop loss triggered,AI Decision: WATCH on RSI support,,,,,,,,/trade-replay,c5ed96de,,,,"{""rr_ratio"":2.1,""entry_price"":1400.0,""exit_price"":1380.0,""indicators_at_entry"":""not stored for paper trades \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Paper trade replay,,paper_trade,HDFCBANK e74d9c83,,,,HDFCBANK,,LOW_VOLATILITY,,TARGET_HIT,BUY,72.0,,,,,5.49,225.0,,,,,,,,,,,,,,,,,,,,,,Target approached — taking profit,AI Decision: WATCH → BUY on momentum,,,,,,,,/trade-replay,e74d9c83,,,,"{""rr_ratio"":2.5,""entry_price"":820.0,""exit_price"":865.0,""indicators_at_entry"":""not stored for paper trades \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-10-04,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Neutral-Bullish,,WIN,,80.6,,,,,1.96,15.88,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Price moved up to +2.62% in the trade's favour (MFE). Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Neutral-Bullish regime; opening gap +1.32%.,"[{""filter"":""Opening-gap check"",""value"":""+1.32%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-10-04,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":0.0,""mfe_pct"":2.62,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-10-07,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Bullish,,LOSS,,80.6,,,,,-0.55,-4.58,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Adverse move reached -2.44% (MAE) before exit. Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Bullish regime; opening gap +0.05%.,"[{""filter"":""Opening-gap check"",""value"":""+0.05%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-10-07,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":-2.44,""mfe_pct"":0.15,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-10-11,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Bullish,,LOSS,,80.6,,,,,-2.03,-16.89,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Adverse move reached -2.63% (MAE) before exit. Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Bullish regime; opening gap +0.50%.,"[{""filter"":""Opening-gap check"",""value"":""+0.50%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-10-11,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":-2.63,""mfe_pct"":0.0,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-10-13,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Neutral-Bullish,,WIN,,80.6,,,,,3.01,25.13,,,,,,,,,,,,,,,,,,,,,,Exit: Target Hit. Price moved up to +5.16% in the trade's favour (MFE). Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Neutral-Bullish regime; opening gap +2.11%.,"[{""filter"":""Opening-gap check"",""value"":""+2.11%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-10-13,,,,"{""exit_reason"":""Target Hit"",""holding_days"":1.0,""mae_pct"":0.0,""mfe_pct"":5.16,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-10-17,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Bearish,,LOSS,,80.6,,,,,-0.02,-0.21,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Adverse move reached -0.73% (MAE) before exit. Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Bearish regime; opening gap +0.31%.,"[{""filter"":""Opening-gap check"",""value"":""+0.31%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-10-17,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":-0.73,""mfe_pct"":0.71,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-10-19,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Bullish,,WIN,,80.6,,,,,0.71,6.18,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Price moved up to +1.20% in the trade's favour (MFE). Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Bullish regime; opening gap +0.73%.,"[{""filter"":""Opening-gap check"",""value"":""+0.73%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-10-19,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":-1.91,""mfe_pct"":1.2,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-10-21,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Bullish,,WIN,,80.6,,,,,0.52,4.58,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Price moved up to +1.52% in the trade's favour (MFE). Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Bullish regime; opening gap +0.50%.,"[{""filter"":""Opening-gap check"",""value"":""+0.50%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-10-21,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":0.0,""mfe_pct"":1.52,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-10-25,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Bullish,,LOSS,,80.6,,,,,-0.75,-6.76,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Adverse move reached -1.66% (MAE) before exit. Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Bullish regime; opening gap +0.43%.,"[{""filter"":""Opening-gap check"",""value"":""+0.43%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-10-25,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":-1.66,""mfe_pct"":0.06,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-10-28,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Bullish,,WIN,,80.6,,,,,0.52,4.63,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Price moved up to +1.91% in the trade's favour (MFE). Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Bullish regime; opening gap -0.01%.,"[{""filter"":""Opening-gap check"",""value"":""-0.01%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-10-28,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":0.0,""mfe_pct"":1.91,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,NTPC 2022-10-04,Bear Market (verify fix),0a655cee0ae9,MACD Cross,NTPC,ENERGY,Neutral-Bullish,,WIN,,70.6,,,,,11.72,102.4,,,,,,,,,,,,,,,,,,,,,,Exit: Target Hit. Price moved up to +12.88% in the trade's favour (MFE). Held 18 day(s).,MACD Cross issued a BUY signal on NTPC (ENERGY) with 71% raw confidence (71% calibrated) in a Neutral-Bullish regime; opening gap +1.00%.,"[{""filter"":""Opening-gap check"",""value"":""+1.00%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""71%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:NTPC:2022-10-04,,,,"{""exit_reason"":""Target Hit"",""holding_days"":18.0,""mae_pct"":-1.09,""mfe_pct"":12.88,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-11-01,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Bullish,,LOSS,,80.6,,,,,-0.73,-6.67,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Adverse move reached -0.69% (MAE) before exit. Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Bullish regime; opening gap +0.75%.,"[{""filter"":""Opening-gap check"",""value"":""+0.75%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-11-01,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":-0.69,""mfe_pct"":1.58,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-11-03,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Bullish,,WIN,,80.6,,,,,0.72,6.49,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Price moved up to +1.37% in the trade's favour (MFE). Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Bullish regime; opening gap -1.07%.,"[{""filter"":""Opening-gap check"",""value"":""-1.07%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-11-03,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":-0.13,""mfe_pct"":1.37,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,NTPC 2022-11-02,Bear Market (verify fix),0a655cee0ae9,MACD Cross,NTPC,ENERGY,Bullish,,LOSS,,70.6,,,,,-5.41,-53.05,,,,,,,,,,,,,,,,,,,,,,Exit: Stop-Loss Hit. Adverse move reached -5.38% (MAE) before exit. The stop-loss rule ended the trade as designed. Held 4 day(s).,MACD Cross issued a BUY signal on NTPC (ENERGY) with 71% raw confidence (71% calibrated) in a Bullish regime; opening gap +0.05%.,"[{""filter"":""Opening-gap check"",""value"":""+0.05%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""71%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:NTPC:2022-11-02,,,,"{""exit_reason"":""Stop-Loss Hit"",""holding_days"":4.0,""mae_pct"":-5.38,""mfe_pct"":0.0,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-11-07,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Bullish,,WIN,,80.6,,,,,0.14,1.25,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Price moved up to +1.20% in the trade's favour (MFE). Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Bullish regime; opening gap +0.26%.,"[{""filter"":""Opening-gap check"",""value"":""+0.26%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-11-07,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":0.0,""mfe_pct"":1.2,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,COALINDIA 2022-10-11,Bear Market (verify fix),0a655cee0ae9,Trend Rider,COALINDIA,ENERGY,Bullish,,WIN,,63.6,,,,,9.41,48.86,,,,,,,,,,,,,,,,,,,,,,Exit: Time Exit. Price moved up to +13.97% in the trade's favour (MFE). Held 20 day(s).,Trend Rider issued a BUY signal on COALINDIA (ENERGY) with 64% raw confidence (64% calibrated) in a Bullish regime; opening gap +0.48%.,"[{""filter"":""Opening-gap check"",""value"":""+0.48%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""64%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:COALINDIA:2022-10-11,,,,"{""exit_reason"":""Time Exit"",""holding_days"":20.0,""mae_pct"":-2.41,""mfe_pct"":13.97,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HDFCBANK 2022-10-18,Bear Market (verify fix),0a655cee0ae9,MACD Cross,HDFCBANK,BANKING,Neutral-Bearish,,WIN,,71.5,,,,,9.05,62.51,,,,,,,,,,,,,,,,,,,,,,Exit: Target Hit. Price moved up to +12.19% in the trade's favour (MFE). Held 16 day(s).,MACD Cross issued a BUY signal on HDFCBANK (BANKING) with 72% raw confidence (72% calibrated) in a Neutral-Bearish regime; opening gap +0.79%.,"[{""filter"":""Opening-gap check"",""value"":""+0.79%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""72%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HDFCBANK:2022-10-18,,,,"{""exit_reason"":""Target Hit"",""holding_days"":16.0,""mae_pct"":-1.72,""mfe_pct"":12.19,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-11-10,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Neutral-Bullish,,WIN,,80.6,,,,,4.14,37.69,,,,,,,,,,,,,,,,,,,,,,Exit: Target Hit. Price moved up to +4.56% in the trade's favour (MFE). Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Neutral-Bullish regime; opening gap -0.33%.,"[{""filter"":""Opening-gap check"",""value"":""-0.33%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-11-10,,,,"{""exit_reason"":""Target Hit"",""holding_days"":1.0,""mae_pct"":0.0,""mfe_pct"":4.56,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,NTPC 2022-11-10,Bear Market (verify fix),0a655cee0ae9,MACD Cross,NTPC,ENERGY,Neutral-Bullish,,LOSS,,70.6,,,,,-1.55,-14.52,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Adverse move reached -2.29% (MAE) before exit. Held 1 day(s).,MACD Cross issued a BUY signal on NTPC (ENERGY) with 71% raw confidence (71% calibrated) in a Neutral-Bullish regime; opening gap +0.06%.,"[{""filter"":""Opening-gap check"",""value"":""+0.06%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""71%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:NTPC:2022-11-10,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":-2.29,""mfe_pct"":0.0,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-11-21,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Neutral-Bullish,,WIN,,80.6,,,,,0.04,0.35,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Price moved up to +0.56% in the trade's favour (MFE). Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Neutral-Bullish regime; opening gap -0.39%.,"[{""filter"":""Opening-gap check"",""value"":""-0.39%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-11-21,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":-1.07,""mfe_pct"":0.56,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-11-23,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Neutral-Bullish,,WIN,,80.6,,,,,1.49,14.29,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Price moved up to +2.27% in the trade's favour (MFE). Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Neutral-Bullish regime; opening gap +0.50%.,"[{""filter"":""Opening-gap check"",""value"":""+0.50%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-11-23,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":-0.57,""mfe_pct"":2.27,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,HCLTECH 2022-12-02,Bear Market (verify fix),0a655cee0ae9,Mean Reversion,HCLTECH,IT,Bullish,,LOSS,,80.6,,,,,-0.86,-8.47,,,,,,,,,,,,,,,,,,,,,,Exit: Signal Exit. Adverse move reached -0.88% (MAE) before exit. Held 1 day(s).,Mean Reversion issued a BUY signal on HCLTECH (IT) with 81% raw confidence (81% calibrated) in a Bullish regime; opening gap -0.00%.,"[{""filter"":""Opening-gap check"",""value"":""-0.00%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""81%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:HCLTECH:2022-12-02,,,,"{""exit_reason"":""Signal Exit"",""holding_days"":1.0,""mae_pct"":-0.88,""mfe_pct"":0.41,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
2026-07-14T15:06:53Z,v0.5,Phase 5,Trade Replay,Trade diagnosis,,trade_diagnosis,ADANIPORTS 2022-11-11,Bear Market (verify fix),0a655cee0ae9,Trend Rider,ADANIPORTS,INFRA,Neutral-Bullish,,LOSS,,60.2,,,,,-1.94,-17.24,,,,,,,,,,,,,,,,,,,,,,Exit: Time Exit. Adverse move reached -4.31% (MAE) before exit. Held 20 day(s).,Trend Rider issued a BUY signal on ADANIPORTS (INFRA) with 60% raw confidence (60% calibrated) in a Neutral-Bullish regime; opening gap +1.29%.,"[{""filter"":""Opening-gap check"",""value"":""+1.29%"",""respected"":true,""note"":null},{""filter"":""Full fill"",""value"":""full"",""respected"":true,""note"":null},{""filter"":""Confidence floor (55%)"",""value"":""60%"",""respected"":true,""note"":null}]",,,,,,,/research-intelligence (Trade Diagnostics),0a655cee0ae9:ADANIPORTS:2022-11-11,,,,"{""exit_reason"":""Time Exit"",""holding_days"":20.0,""mae_pct"":-4.31,""mfe_pct"":1.14,""indicators_at_entry"":""not stored \u2014 blank, not fabricated""}"
